,query
34,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Marie-Guite_Dufay> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
35,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Marie-Guite_Dufay> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
36,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Sylvie_Vermeillet> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
37,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Sylvie_Vermeillet> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
38,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wgs: <http://www.w3.org/2003/01/geo/wgs84_pos#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
SELECT DISTINCT ?label ?sub ?date ?place ?lat ?lon
WHERE {
?sub rdf:type dbp:PrimeMinister;
rdfs:label ?label;
?pred_place ?place;
dbp:activeYearsStartDate ?date;
dbp:birthPlace ?place.
?place rdf:type ?class ;
wgs:lat ?lat ;
wgs:long ?lon. 
?class rdfs:subClassOf* dbp:PopulatedPlace .
FILTER ( ?date >= '1952-01-01'^^xsd:date && ?date <= ""2014-01-01""^^xsd:date )
FILTER ( ?lat >= ""49.955269""^^xsd:float && ?lat <= ""60.6311""^^xsd:float && ?lon <= ""1.7425""^^xsd:float && ?lon >= ""-8.164723""^^xsd:float )
FILTER ( langMatches(lang(?label), ""EN""))
}
ORDER BY ASC(?date)"
39,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Terence_O'Neill,_Baron_O'Neill_of_the_Maine> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
40,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Terence_O'Neill,_Baron_O'Neill_of_the_Maine> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
41,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Premiership_of_Tony_Blair> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
42,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Premiership_of_Tony_Blair> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
43,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Premiership_of_Gordon_Brown> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
44,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Premiership_of_Gordon_Brown> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
45,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/James_Chichester-Clark> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
46,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/James_Chichester-Clark> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
47,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Premiership_of_Gordon_Brown> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
48,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Premiership_of_Gordon_Brown> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
49,"SELECT ?abstract
WHERE {
<http://dbpedia.org/resource/Premiership_of_Tony_Blair> <http://dbpedia.org/ontology/abstract> ?abstract .
FILTER ( langMatches(lang(?abstract), ""en""))
}"
50,"SELECT DISTINCT lang(?abstract) as ?lang
WHERE {
<http://dbpedia.org/resource/Premiership_of_Tony_Blair> <http://dbpedia.org/ontology/abstract> ?abstract .
}"
51,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
52,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart>} LIMIT 100
53,"SELECT DISTINCT *  WHERE  {{<http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart> ?property ?object. FILTER(!isLiteral(?object))} UNION 	 {<http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart> ?property 	 ?object.FILTER(isLiteral(?object)).FILTER(lang(?object) =""it"")} UNION 	 {<http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart> ?property 	 ?object.FILTER(isLiteral(?object)).FILTER(lang(?object) =""en"")}}  ORDER BY ?property"
54,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Salzburg> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
55,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Salzburg>} LIMIT 100
56,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Austria> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
57,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Austria>} LIMIT 100
58,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Heinz_Schaden> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
59,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Heinz_Schaden>} LIMIT 100
60,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Social_Democratic_Party_of_Austria> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
61,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Social_Democratic_Party_of_Austria>} LIMIT 100
62,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/List_of_World_Heritage_Sites> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
63,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/List_of_World_Heritage_Sites>} LIMIT 100
64,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Central_Institution_for_Meteorology_and_Geodynamics> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
65,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Central_Institution_for_Meteorology_and_Geodynamics>} LIMIT 100
66,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Spain> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
67,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Spain>} LIMIT 100
68,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Madrid> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
69,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Madrid>} LIMIT 100
70,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Euro> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
71,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Euro>} LIMIT 100
72,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Telephone_numbers_in_Spain> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
73,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Telephone_numbers_in_Spain>} LIMIT 100
74,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Cortes_Generales> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
75,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Cortes_Generales>} LIMIT 100
76,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Congress_of_Deputies_(Spain)> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
77,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Congress_of_Deputies_(Spain)>} LIMIT 100
78,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/History_of_Spain> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
79,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/History_of_Spain>} LIMIT 100
80,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Central_European_Time> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
81,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Central_European_Time>} LIMIT 100
82,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Senate_of_Spain> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
83,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Senate_of_Spain>} LIMIT 100
84,"SELECT DISTINCT *  WHERE  {{<http://dbpedia.org/resource/Spain> ?property ?object. FILTER(!isLiteral(?object))} UNION 	 {<http://dbpedia.org/resource/Spain> ?property 	 ?object.FILTER(isLiteral(?object)).FILTER(lang(?object) =""it"")} UNION 	 {<http://dbpedia.org/resource/Spain> ?property 	 ?object.FILTER(isLiteral(?object)).FILTER(lang(?object) =""en"")}}  ORDER BY ?property"
85,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Mayor–council_government> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
86,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Mayor–council_government>} LIMIT 100
87,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Community_of_Madrid> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
88,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Community_of_Madrid>} LIMIT 100
89,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Ana_Botella> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
90,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Ana_Botella>} LIMIT 100
91,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/People's_Party_(Spain)> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
92,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/People's_Party_(Spain)>} LIMIT 100
