,query
23,"select distinct ?a ?name ?author ?isbn ?abstract where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. FILTER (LANGMATCHES(LANG(?abstract), 'en'))
. optional{?a dbpprop:author ?author.}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
} LIMIT 100"
24,"select distinct ?a ?name ?author ?isbn ?abstract ?author country_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country
. ?country dbpprop:display ?country_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
25,"select distinct ?a ?name ?author ?isbn ?abstract ?author ?country_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country
. ?country dbpprop:display ?country_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
26,"select distinct ?a ?name ?author ?isbn ?abstract ?author ?country_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country
. ?country dbpprop:display ?country_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
27,"select distinct ?a ?name ?author ?isbn ?abstract ?country_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country
. ?country dbpprop:display ?country_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
28,"select distinct ?a ?name ?author ?isbn ?abstract ?country_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country
. ?country dbpprop:display ?country_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
29,"select distinct ?a ?name ?author ?isbn ?abstract ?country_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
30,"select distinct ?a ?name ?author ?isbn ?abstract where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
31,"select distinct ?a ?name ?author ?isbn ?abstract ?country where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:country ?country}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
32,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
33,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
34,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display@en ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
35,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display@EN ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
36,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name@EN}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
37,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name@en}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
38,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name@""en""}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
39,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
40,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
41,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
42,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages CONCAT(?literary_genre) where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. optional{?a dbpedia-owl:literaryGenre ?literary_genre}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
43,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a rdfs:comment ?comment
. filter (LANGMATCHES(LANG(?comment), 'en'))}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
44,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?comment where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a rdfs:comment ?comment
. filter (LANGMATCHES(LANG(?comment), 'en'))}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
45,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. optional{?a dbpprop:isbn ?isbn . filter(regex(?isbn,""The Kindly Ones"",""i""))}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
46,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
47,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
48,"select distinct ?a ?name ?author ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author}
. optional{?a dbpprop:englishReleaseDate ?release_date}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
49,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. optional{?a dbpprop:author ?author
. ?author dbpprop:name ?author_name}
. optional{?a dbpprop:englishReleaseDate ?release_date}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter (LANGMATCHES(LANG(?abstract), 'en'))
} LIMIT 100"
50,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where { ?a rdf:type ?type . ?a dbpprop:name ?name . ?a dbpprop:isbn ?isbn . ?a dbpedia-owl:abstract ?abstract . optional{?a dbpedia-owl:language ?language . ?language dbpprop:display ?language_name} . optional{?a dbpprop:author ?author . ?author dbpprop:name ?author_name} . optional{?a dbpprop:englishReleaseDate ?release_date} . optional{?a dbpedia-owl:numberOfPages ?numberOfPages} . filter(regex(?name,The Kindly Ones,'i')) . filter (LANGMATCHES(LANG(?abstract), 'en')) } LIMIT 100 "
51,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where { ?a rdf:type ?type . ?a dbpprop:name ?name . ?a dbpprop:isbn ?isbn . ?a dbpedia-owl:abstract ?abstract . optional{?a dbpedia-owl:language ?language . ?language dbpprop:display ?language_name} . optional{?a dbpprop:author ?author . ?author dbpprop:name ?author_name} . optional{?a dbpprop:englishReleaseDate ?release_date} . optional{?a dbpedia-owl:numberOfPages ?numberOfPages} . filter(regex(?name,The Kindly Ones,'i')) . filter (LANGMATCHES(LANG(?abstract), 'en')) } LIMIT 100 "
52,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where { ?a rdf:type ?type . ?a dbpprop:name ?name . ?a dbpprop:isbn ?isbn . ?a dbpedia-owl:abstract ?abstract . optional{?a dbpedia-owl:language ?language . ?language dbpprop:display ?language_name} . optional{?a dbpprop:author ?author . ?author dbpprop:name ?author_name} . optional{?a dbpprop:englishReleaseDate ?release_date} . optional{?a dbpedia-owl:numberOfPages ?numberOfPages} . filter(regex(?name,'The Kindly Ones','i')) . filter (LANGMATCHES(LANG(?abstract), 'en')) } LIMIT 100 "
53,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where { ?a rdf:type ?type . ?a dbpprop:name ?name . ?a dbpprop:isbn ?isbn . ?a dbpedia-owl:abstract ?abstract . optional{?a dbpedia-owl:language ?language . ?language dbpprop:display ?language_name} . optional{?a dbpprop:author ?author . ?author dbpprop:name ?author_name} . optional{?a dbpprop:englishReleaseDate ?release_date} . optional{?a dbpedia-owl:numberOfPages ?numberOfPages} . filter(regex(?name,'The Kindly Ones','i')) . filter (LANGMATCHES(LANG(?abstract), 'en')) } LIMIT 100 "
54,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where { ?a rdf:type ?type . ?a dbpprop:name ?name . ?a dbpprop:isbn ?isbn . ?a dbpedia-owl:abstract ?abstract . optional{?a dbpedia-owl:language ?language . ?language dbpprop:display ?language_name} . optional{?a dbpprop:author ?author . ?author dbpprop:name ?author_name} . optional{?a dbpprop:englishReleaseDate ?release_date} . optional{?a dbpedia-owl:numberOfPages ?numberOfPages} . filter(regex(?name,'Cracking the SAT Chemistry Subject Test','i')) . filter (LANGMATCHES(LANG(?abstract), 'en')) } LIMIT 100 "
55,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. ?a dbpprop:author ?author
. ?author dbpprop:name ?author_name}
. optional{?a dbpprop:englishReleaseDate ?release_date}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter(regex(?author_name,""Jonathan Littell"",""i""))
. filter(regex(?name,""The Kindly Ones"",""i""))
} LIMIT 100"
56,"select distinct ?a ?name ?author_name ?isbn ?abstract ?language_name MAX(?numberOfPages) as ?number_of_pages ?release_date where {
?a rdf:type ?type
. ?a dbpprop:name ?name
. ?a dbpprop:isbn ?isbn 
. ?a dbpedia-owl:abstract ?abstract
. optional{?a dbpedia-owl:language ?language
. ?language dbpprop:display ?language_name}
. ?a dbpprop:author ?author
. ?author dbpprop:name ?author_name
. optional{?a dbpprop:englishReleaseDate ?release_date}
. optional{?a dbpedia-owl:numberOfPages ?numberOfPages}
. filter(regex(?name,""The Kindly Ones"",""i""))
. filter(regex(?author_name,""Jonathan Littell"",""i""))
. filter(regex(?name,""The Kindly Ones"",""i""))
} LIMIT 100"
