,query
31,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_1} Group By ?p_1 & 
32,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10& 
33,Select (Count(Distinct ?p_1) As ?_c_) {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>} & 
34,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/!<Image>, <http://dbpedia.org/property/!<divAlign>, <http://dbpedia.org/property/!Author>, <http://dbpedia.org/property/!SeeWikipediaWikiprojectAlbums>Name>, <http://dbpedia.org/property/!bgcolor>, <http://dbpedia.org/property/!imageName>, <http://dbpedia.org/property/!logo>, <http://dbpedia.org/property/!name>, <http://dbpedia.org/property/$11,000,000Architect>, <http://dbpedia.org/property/$free>)))} Group By ?p_1 & "
35,Select Distinct ?p_1 {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_1}  Limit 10& 
36,Select (Count(Distinct ?p_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_1} & 
37,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_1} Group By ?p_1 & 
38,Select (Count(Distinct ?p_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/$free> ?fv_1} & 
39,Select Distinct ?p_1 {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/$free> ?fv_1}  Limit 10& 
40,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/$free> ?fv_1} Group By ?p_1 & 
41,Select (Count(Distinct ?p_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_2} & 
42,Select Distinct ?p_1 {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_2}  Limit 10& 
43,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_2} Group By ?p_1 & 
44,Select Distinct ?p_1 {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!logo> ?fv_3}  Limit 10& 
45,Select (Count(Distinct ?p_1) As ?_c_) {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!logo> ?fv_3} & 
46,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!logo> ?fv_3} Group By ?p_1 & 
47,Select Distinct ?p_1 {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!Author> ?fv_1}  Limit 10& 
48,Select (Count(Distinct ?p_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!Author> ?fv_1} & 
49,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!Author> ?fv_1} Group By ?p_1 & 
50,Select (Count(Distinct ?p_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!bgcolor> ?fv_2} & 
51,Select Distinct ?p_1 {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!bgcolor> ?fv_2}  Limit 10& 
52,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!bgcolor> ?fv_2} Group By ?p_1 & 
53,Select (Count(Distinct ?p_1) As ?_c_) {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_3} & 
54,Select Distinct ?p_1 {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_3}  Limit 10& 
55,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_3} Group By ?p_1 & 
56,Select (Count(Distinct ?p_1) As ?_c_) {?fv_4 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_4} & 
57,Select Distinct ?p_1 {?fv_4 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_4}  Limit 10& 
58,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_4 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_4} Group By ?p_1 & 
59,Select (Count(Distinct ?p_1) As ?_c_) {?fv_5 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<divAlign> ?fv_5} & 
60,Select Distinct ?p_1 {?fv_5 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<divAlign> ?fv_5}  Limit 10& 
61,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_5 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<divAlign> ?fv_5} Group By ?p_1 & 
62,Select (Count(Distinct ?p_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_1} & 
63,Select Distinct ?p_1 {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_1}  Limit 10& 
64,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_1 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!<Image> ?fv_1} Group By ?p_1 & 
65,Select (Count(Distinct ?p_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!Author> ?fv_2} & 
66,Select Distinct ?p_1 {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!Author> ?fv_2}  Limit 10& 
67,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!Author> ?fv_2} Group By ?p_1 & 
68,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 20& 
69,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/#OfStaff>, <http://dbpedia.org/property/#OfStudents>, <http://dbpedia.org/property/#byelections>, <http://dbpedia.org/property/#series>, <http://dbpedia.org/property/#serieschamps>, <http://dbpedia.org/property/#teamWidth>, <http://dbpedia.org/property/<!Reviews>, <http://dbpedia.org/property/</br>KeyPeople>, <http://dbpedia.org/property/</gallery></center>CompanyType>, <http://dbpedia.org/property/</gallery>CompanyType>)))} Group By ?p_1 & "
70,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 50& 
71,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/<br/><br/>Starring>, <http://dbpedia.org/property/<br/>1997Genre>, <http://dbpedia.org/property/<br/>City>, <http://dbpedia.org/property/<br/>CompanyType>, <http://dbpedia.org/property/<br/>Filter>, <http://dbpedia.org/property/<br/>Industry>, <http://dbpedia.org/property/<br/>LocationCountry>, <http://dbpedia.org/property/<br/>Subchannels>, <http://dbpedia.org/property/<br/>irisProducer>, <http://dbpedia.org/property/<br/>meganParkDirector>)))} Group By ?p_1 & "
72,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 70& 
73,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/<scriptType>, <http://dbpedia.org/property/<spanClass>, <http://dbpedia.org/property/<spanStyle>, <http://dbpedia.org/property/<tdBgcolor>, <http://dbpedia.org/property/>City>, <http://dbpedia.org/property/>Editor>, <http://dbpedia.org/property/>Homepage>, <http://dbpedia.org/property/>ImdbId>, <http://dbpedia.org/property/>Location>, <http://dbpedia.org/property/>Name>)))} Group By ?p_1 & "
74,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 100& 
75,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/ülke>, <http://dbpedia.org/property/čsfd>, <http://dbpedia.org/property/ımg>, <http://dbpedia.org/property/œuvres>, <http://dbpedia.org/property/žanr>, <http://dbpedia.org/property/ɡender>, <http://dbpedia.org/property/π.ο.α.Image>, <http://dbpedia.org/property/τίτλος>, <http://dbpedia.org/property/абревіатура>, <http://dbpedia.org/property/адрес>)))} Group By ?p_1 & "
76,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 20& 
77,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 60& 
78,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/#OfStaff>, <http://dbpedia.org/property/#OfStudents>, <http://dbpedia.org/property/#byelections>, <http://dbpedia.org/property/#series>, <http://dbpedia.org/property/#serieschamps>, <http://dbpedia.org/property/#teamWidth>, <http://dbpedia.org/property/<!Reviews>, <http://dbpedia.org/property/</br>KeyPeople>, <http://dbpedia.org/property/</gallery></center>CompanyType>, <http://dbpedia.org/property/</gallery>CompanyType>)))} Group By ?p_1 & "
79,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/<center><aHref>, <http://dbpedia.org/property/<gallery></gallery>Caption>, <http://dbpedia.org/property/<gallery></gallery>Fullname>, <http://dbpedia.org/property/<gallery></gallery>ImageShield>, <http://dbpedia.org/property/<gallery></gallery>SubdivisionName>, <http://dbpedia.org/property/<gallery>CompanyLogo>, <http://dbpedia.org/property/<imgSrc>, <http://dbpedia.org/property/<nowiki>""kimi>, <http://dbpedia.org/property/<nowiki>fuel>, <http://dbpedia.org/property/<s></s>Leftarm>)))} Group By ?p_1 & "
80,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/#OfStaff>, <http://dbpedia.org/property/#OfStudents>, <http://dbpedia.org/property/#byelections>, <http://dbpedia.org/property/#series>, <http://dbpedia.org/property/#serieschamps>, <http://dbpedia.org/property/#teamWidth>, <http://dbpedia.org/property/<!Reviews>, <http://dbpedia.org/property/</br>KeyPeople>, <http://dbpedia.org/property/</gallery></center>CompanyType>, <http://dbpedia.org/property/</gallery>CompanyType>)))} Group By ?p_1 & "
81,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/#OfStaff>, <http://dbpedia.org/property/#OfStudents>, <http://dbpedia.org/property/#byelections>, <http://dbpedia.org/property/#series>, <http://dbpedia.org/property/#serieschamps>, <http://dbpedia.org/property/#teamWidth>, <http://dbpedia.org/property/<!Reviews>, <http://dbpedia.org/property/</br>KeyPeople>, <http://dbpedia.org/property/</gallery></center>CompanyType>, <http://dbpedia.org/property/</gallery>CompanyType>)))} Group By ?p_1 & "
82,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 40& 
83,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/<big>pictureFormat>, <http://dbpedia.org/property/<blockquote>Viewfinder>, <http://dbpedia.org/property/<br><small>escb1995</small>Producer>, <http://dbpedia.org/property/<br>Caption>, <http://dbpedia.org/property/<br>Director>, <http://dbpedia.org/property/<br>Editing>, <http://dbpedia.org/property/<br>Mgrtitle>, <http://dbpedia.org/property/<br>TerminusB>, <http://dbpedia.org/property/<br>To>, <http://dbpedia.org/property/<br>joséAntonioBarceló,<RefName>)))} Group By ?p_1 & "
84,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 10& 
85,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/$freeLabel>, <http://dbpedia.org/property/$headName>, <http://dbpedia.org/property/""musicYourWay...everyday!""Airdate>, <http://dbpedia.org/property/""students"">, <http://dbpedia.org/property/#BreedingPrograms>, <http://dbpedia.org/property/#CompanyLogo>, <http://dbpedia.org/property/#FuelAssemblies>, <http://dbpedia.org/property/#FuelElements>, <http://dbpedia.org/property/#OfBusinesses>, <http://dbpedia.org/property/#OfOperators>)))} Group By ?p_1 & "
86,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/#OfStaff>, <http://dbpedia.org/property/#OfStudents>, <http://dbpedia.org/property/#byelections>, <http://dbpedia.org/property/#series>, <http://dbpedia.org/property/#serieschamps>, <http://dbpedia.org/property/#teamWidth>, <http://dbpedia.org/property/<!Reviews>, <http://dbpedia.org/property/</br>KeyPeople>, <http://dbpedia.org/property/</gallery></center>CompanyType>, <http://dbpedia.org/property/</gallery>CompanyType>)))} Group By ?p_1 & "
87,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 10& 
88,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/$freeLabel>, <http://dbpedia.org/property/$headName>, <http://dbpedia.org/property/""musicYourWay...everyday!""Airdate>, <http://dbpedia.org/property/""students"">, <http://dbpedia.org/property/#BreedingPrograms>, <http://dbpedia.org/property/#CompanyLogo>, <http://dbpedia.org/property/#FuelAssemblies>, <http://dbpedia.org/property/#FuelElements>, <http://dbpedia.org/property/#OfBusinesses>, <http://dbpedia.org/property/#OfOperators>)))} Group By ?p_1 & "
89,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 90& 
90,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/}Reviews>, <http://dbpedia.org/property/£5,998,955ImdbId>, <http://dbpedia.org/property/´starring>, <http://dbpedia.org/property/áreaBacia>, <http://dbpedia.org/property/ämne>, <http://dbpedia.org/property/éditeur>, <http://dbpedia.org/property/étudiants>, <http://dbpedia.org/property/überhitzerfläche>, <http://dbpedia.org/property/übersetzer>, <http://dbpedia.org/property/übersetzungsstufen>)))} Group By ?p_1 & "
91,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 51730& 
92,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/yearboook>, <http://dbpedia.org/property/years6.>, <http://dbpedia.org/property/yearsOfMurders>, <http://dbpedia.org/property/yod>, <http://dbpedia.org/property/youthClub>, <http://dbpedia.org/property/youthwing>)))} Group By ?p_1 & "
93,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 51700& 
94,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/waveTurbinesMw>, <http://dbpedia.org/property/wcurrent>, <http://dbpedia.org/property/we'reYourIndianaNeighborStationBranding>, <http://dbpedia.org/property/web(official)>, <http://dbpedia.org/property/web(operations)>, <http://dbpedia.org/property/webo>, <http://dbpedia.org/property/weightIn>, <http://dbpedia.org/property/widescore>, <http://dbpedia.org/property/wifiPassword>, <http://dbpedia.org/property/willOpen>)))} Group By ?p_1 & "
95,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 51690& 
96,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 51590& 
97,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/wadeGiles>, <http://dbpedia.org/property/wantedBy>, <http://dbpedia.org/property/wantedSince>, <http://dbpedia.org/property/war/battles>, <http://dbpedia.org/property/warMinister>, <http://dbpedia.org/property/warehouses>, <http://dbpedia.org/property/watchHere>, <http://dbpedia.org/property/watershedSqMi>, <http://dbpedia.org/property/watersource>, <http://dbpedia.org/property/waveConverterManu>)))} Group By ?p_1 & "
98,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/theBluesFounded>, <http://dbpedia.org/property/theBullCityStadiumLocation>, <http://dbpedia.org/property/theBurnFounded>, <http://dbpedia.org/property/theHighDesertsClassicRockAirdate>, <http://dbpedia.org/property/theRugbyRalphLaurenLogo,TakenFromTheTagOnA2012MensSweater.CompanyName>, <http://dbpedia.org/property/theSeaBiscuit>, <http://dbpedia.org/property/theTrophy>, <http://dbpedia.org/property/themeOfProducts>, <http://dbpedia.org/property/themePerformer>, <http://dbpedia.org/property/themeSong(s)>)))} Group By ?p_1 & "
99,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 51490& 
100,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/sin>, <http://dbpedia.org/property/singaporeParent>, <http://dbpedia.org/property/singleCreator>, <http://dbpedia.org/property/sio>, <http://dbpedia.org/property/skmr>, <http://dbpedia.org/property/skrr>, <http://dbpedia.org/property/slcCoordinator>, <http://dbpedia.org/property/smallestCityWl>, <http://dbpedia.org/property/smallestvictory>, <http://dbpedia.org/property/snoid>)))} Group By ?p_1 & "
101,Select (Count(Distinct ?p_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/$free> ?fv_2} & 
102,Select Distinct ?p_1 {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/$free> ?fv_2}  Limit 10& 
103,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_2 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/$free> ?fv_2} Group By ?p_1 & 
104,Select (Count(Distinct ?p_1) As ?_c_) {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_3} & 
105,Select Distinct ?p_1 {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_3}  Limit 10& 
106,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_3 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/!imageName> ?fv_3} Group By ?p_1 & 
107,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 50& 
108,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/<br/><br/>Starring>, <http://dbpedia.org/property/<br/>1997Genre>, <http://dbpedia.org/property/<br/>City>, <http://dbpedia.org/property/<br/>CompanyType>, <http://dbpedia.org/property/<br/>Filter>, <http://dbpedia.org/property/<br/>Industry>, <http://dbpedia.org/property/<br/>LocationCountry>, <http://dbpedia.org/property/<br/>Subchannels>, <http://dbpedia.org/property/<br/>irisProducer>, <http://dbpedia.org/property/<br/>meganParkDirector>)))} Group By ?p_1 & "
109,Select (Count(Distinct ?p_1) As ?_c_) {?fv_4 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/<br/>CompanyType> ?fv_4} & 
110,Select Distinct ?p_1 {?fv_4 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/<br/>CompanyType> ?fv_4}  Limit 10& 
111,Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?fv_4 ?p_1 ?o_1 . ?s <http://dbpedia.org/property/<br/>CompanyType> ?fv_4} Group By ?p_1 & 
112,Select Distinct ?p_1 {?p_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/1999/02/22-rdf-syntax-ns#Property>}  Limit 10 Offset 51730& 
113,"Select ?p_1 (Count(Distinct ?o_1) As ?_c_) {?s ?p_1 ?o_1 . Filter((?p_1 In (<http://dbpedia.org/property/yearboook>, <http://dbpedia.org/property/years6.>, <http://dbpedia.org/property/yearsOfMurders>, <http://dbpedia.org/property/yod>, <http://dbpedia.org/property/youthClub>, <http://dbpedia.org/property/youthwing>)))} Group By ?p_1 & "
