,query
54,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_people_by_occupation> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
55,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_people_by_occupation>} LIMIT 100
56,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:People_by_nationality_and_occupation> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
57,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:People_by_nationality_and_occupation>} LIMIT 100
58,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_people> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
59,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_people>} LIMIT 100
60,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_automotive_engineers> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
61,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_automotive_engineers>} LIMIT 100
62,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_booksellers> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
63,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_booksellers>} LIMIT 100
64,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_civil_servants> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
65,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_civil_servants>} LIMIT 100
66,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_criminologists> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
67,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_criminologists>} LIMIT 100
68,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_executioners> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
69,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_executioners>} LIMIT 100
70,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_military_personnel> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
71,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_military_personnel>} LIMIT 100
72,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_outlaws> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
73,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_outlaws>} LIMIT 100
74,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_royalty> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
75,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_royalty>} LIMIT 100
76,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_sailors> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
77,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_scenic_designers> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
78,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_sailors>} LIMIT 100
79,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_scenic_designers>} LIMIT 100
80,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:West_German_people_by_occupation> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
81,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:West_German_people_by_occupation>} LIMIT 100
82,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_commodities_traders> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
83,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_commodities_traders>} LIMIT 100
84,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_erotica_people> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
85,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_game_designers> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
86,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_game_designers>} LIMIT 100
87,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_erotica_people>} LIMIT 100
88,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_hedge_fund_managers> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
89,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_hedge_fund_managers>} LIMIT 100
90,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:People_from_Berlin_by_occupation> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
91,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_actors> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
92,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:People_from_Berlin_by_occupation>} LIMIT 100
93,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_actors>} LIMIT 100
94,SELECT DISTINCT * WHERE {<http://dbpedia.org/resource/Category:German_antiquarians> ?property ?object.FILTER ((( isIRI(?object) && ?property != <http://xmlns.com/foaf/0.1/depiction> )|| ?property = <http://www.w3.org/2000/01/rdf-schema#label>  || ?property = <http://www.georss.org/georss/point> || ?property = <http://xmlns.com/foaf/0.1/surname> || ?property = <http://xmlns.com/foaf/0.1/name> || ?property = <http://purl.org/dc/elements/1.1/title>))}  ORDER BY ?property
95,SELECT DISTINCT * WHERE {?object ?property <http://dbpedia.org/resource/Category:German_antiquarians>} LIMIT 100
