,query
13,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
14,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Vladimir_Putin> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Vladimir_Putin> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
15,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
16,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
17,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
18,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
19,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Vladimir_Putin> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Vladimir_Putin> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
20,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
21,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
22,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
23,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
24,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
25,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNIUN {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http%
26,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNIUN {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http%
27,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http%
28,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } }{OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http%
29,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://
30,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://
31,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://
32,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
33,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Burhan_Ghalioun> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Burhan_Ghalioun> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
34,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
35,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Burhan_Ghalioun> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Burhan_Ghalioun> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
36,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Nir_Rosen> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nir_Rosen> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
37,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Nir_Rosen> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nir_Rosen> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
38,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Aung_San_Suu_Kyi> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Aung_San_Suu_Kyi> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
39,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Adunis> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Adunis> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
40,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Nancy_Pelosi> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Nancy_Pelosi> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
41,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Hafez_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Hafez_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
42,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Hervé_Ladsous> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Hervé_Ladsous> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
43,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Hervé_Ladsous> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Hervé_Ladsous> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
44,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Aung_San_Suu_Kyi> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Aung_San_Suu_Kyi> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
45,"select (str(?desc)) ?thumbnail where {OPTIONAL { <http://dbpedia.org/resource/Adunis> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Adunis> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } FILTER (langMatches(lang(?desc),""en""))} "
46,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://
47,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://
48,select (str(?desc)) ?thumbnail where {{OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Bashar_al-Assad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/Muhammad> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_Kerry> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://dbpedia.org/resource/John_McCain> <http://dbpedia.org/ontology/thumbnail> ?thumbnail } } UNION {OPTIONAL { <http://dbpedia.org/resource/Nimrod> <http://www.w3.org/2000/01/rdf-schema#comment> ?desc . } OPTIONAL { <http://
