,query
71,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Text_messaging> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
72,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Underlying_representation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
73,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT * WHERE {
?rc foaf:page <http://en.wikipedia.org/wiki/Japan>.
}
"
74,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr2728>}
75,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Automated_reasoning> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
76,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Word_usage> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
77,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Winnow_(algorithm)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
78,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/A04254>}
79,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/English_Training:_Have_Fun_Improving_Your_Skills!> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
80,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Electronics> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
81,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Business_process_management> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
82,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Latent_Dirichlet_allocation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
83,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Financial_domain> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
84,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Software_design> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
85,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Service_model> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
86,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Sound_change> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
87,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Texas_Instruments> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
88,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Whois> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
89,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr90>}
90,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/D02064>}
91,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Nearest_neighbor_search> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
92,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Scientific_control> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
93,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Evaluation_of_machine_translation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
94,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Open_domain_question_answering> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
95,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/F_B> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
96,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/legge.rdf/L1978_3>}
97,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/D06580>}
98,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C01184>}
99,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Linear_programming_relaxation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
100,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Batch_processing> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
101,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C03170>}
102,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Legacy_system> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
103,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Automatic_indexing> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
104,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Motor_system> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
105,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/QA_Technologies> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
106,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Human_subject_research> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
107,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Standard_Generalized_Markup_Language> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
108,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Idiom> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
109,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C10141>}
110,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Article_(grammar)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
111,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/p3630>}
112,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S05766>}
113,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Direct_reference_theory> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
114,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Reference_type> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
115,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/P06844>}
116,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Formal_theory> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
117,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Baum–Welch_algorithm> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
118,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Rendering_engine> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
119,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s13_090>}
120,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Conditional_mutual_information> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
121,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Disambiguation_(disambiguation)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
122,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Object_(grammar)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
123,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Depth-first_search> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
