,query
10,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/UrbanArea108675967> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
11,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Area108497294> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
12,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/City108524735> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
13,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/HostCitiesOfTheSummerOlympicGames> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
14,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Location100027167> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
15,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
16,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/StateCapital108695539> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
17,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/GeographicalArea108574314> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
18,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PopulatedPlacesEstablishedInThe13thCentury> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
19,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Region108630985> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
20,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Site108651247> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
21,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Tract108673395> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
22,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/AdministrativeDistrict108491826> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
23,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
24,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1237> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
25,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Country108544813> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
26,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/StatesOfGermany> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
27,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActorGeo> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
28,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
29,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Turmstra�e> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Turmstra�e> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Turmstra�e> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Turmstra�e> geo:lat  ?lat} . }
30,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Birkenstra�e_(Berlin_U-Bahn)> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Birkenstra�e_(Berlin_U-Bahn)> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Birkenstra�e_(Berlin_U-Bahn)> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Birkenstra�e_(Berlin_U-Bahn)> geo:lat  ?lat} . }
31,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin_Westhafen_station> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin_Westhafen_station> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Berlin_Westhafen_station> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin_Westhafen_station> geo:lat  ?lat} . }
32,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> geo:lat  ?lat} . }
33,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Turmstra�e_(Berlin_U-Bahn)> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Turmstra�e_(Berlin_U-Bahn)> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Turmstra�e_(Berlin_U-Bahn)> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Turmstra�e_(Berlin_U-Bahn)> geo:lat  ?lat} . }
34,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Moabit> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Moabit> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Moabit> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Moabit> geo:lat  ?lat} . }
35,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Robert_Koch_Institute> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Robert_Koch_Institute> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Robert_Koch_Institute> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Robert_Koch_Institute> geo:lat  ?lat} . }
36,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin_Bellevue_station> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin_Bellevue_station> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Berlin_Bellevue_station> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin_Bellevue_station> geo:lat  ?lat} . }
37,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Poststadion> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Poststadion> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Poststadion> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Poststadion> geo:lat  ?lat} . }
38,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/2007 1308_NOFV-Oberliga> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/2007 1308_NOFV-Oberliga> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/2007 1308_NOFV-Oberliga> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/2007 1308_NOFV-Oberliga> geo:lat  ?lat} . }
39,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin_Beusselstra�e_station> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin_Beusselstra�e_station> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/Berlin_Beusselstra�e_station> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin_Beusselstra�e_station> geo:lat  ?lat} . }
40,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/RailwayStation104049098> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
41,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/GVU> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/GVU> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').OPTIONAL {<http://dbpedia.org/resource/GVU> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/GVU> geo:lat  ?lat} . }
42,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/BerlinS-BahnStations> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
43,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Artifact100021939> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
44,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Object100002684> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
45,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Whole100003553> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
46,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Facility103315023> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
47,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
48,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/RailwayStationsInBerlin> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
49,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/RailwayStationsOpenedIn1897> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
50,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/RailwayStationsOpenedIn1961> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
51,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/BerlinU-BahnStations> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
52,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
53,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Terminal104412901> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
54,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Station104306080> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
55,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
56,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/LocalitiesOfBerlin> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
57,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Object100002684> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
58,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Area108497294> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
59,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Location100027167> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
60,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
61,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Region108630985> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
62,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Section108648322> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
63,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
64,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Vicinity108641113> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
65,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActorGeo> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
66,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
67,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Organization108008335> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'en').FILTER(lang(?label) = 'en').} LIMIT 128 
