,query
10,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT distinct ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")
} LIMIT 10"
11,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT distinct ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")
} LIMIT 10"
12,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10"
13,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")               
} LIMIT 10"
14,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10"
15,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
16,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")               
} LIMIT 10
"
17,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Sauli Niinistö""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")               
} LIMIT 10
"
18,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Tarja Halonen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")               
} LIMIT 10
"
19,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Raimo Helminen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")               
} LIMIT 10
"
20,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Raimo Helminen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
21,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Sauli Niinistö""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
22,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Tarja Halonen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
23,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Tarja Halonen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
24,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Tarja Halonen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
25,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")               
} LIMIT 10

"
26,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""en"")               
} LIMIT 10

"
27,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
         
} LIMIT 10

"
28,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Sauli Niinistö""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
         
} LIMIT 10

"
29,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Sauli Niinistö""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
         
} LIMIT 10

"
30,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
         
} LIMIT 10

"
31,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
         
} LIMIT 10

"
32,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (lang(?y)=""fi"")                        
} LIMIT 10

"
33,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
                      
} LIMIT 10

"
34,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))     
} LIMIT 10
"
35,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (regex(?label, ""Helsinki""))                      
} LIMIT 10

"
36,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))
FILTER (regex(?y, ""Helsinki""))                      
} LIMIT 10

"
37,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))     
FILTER (lang(?y)=""fi"")               
} LIMIT 10
"
38,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://fi.dbpedia.org/>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))     
             
} LIMIT 10
"
39,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x ?y FROM <http://fi.dbpedia.org/>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Helsinki""' .
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))     
 FILTER (lang(?y)=""fi"")                           
} LIMIT 10
"
40,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x  FROM <http://dbpedia.org/>
WHERE {
?x rdfs:label ""Helsinki""@fi.
                       
} LIMIT 10
"
41,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://wikidata.dbpedia.org/resource/Q1757> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://wikidata.dbpedia.org/resource/Q1757> }
}"
42,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x  FROM <http://dbpedia.org/>
WHERE {
?x rdfs:label ""Helsinki""@fi.
                      
} LIMIT 10
"
43,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://wikidata.dbpedia.org/resource/Q10779007> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://wikidata.dbpedia.org/resource/Q10779007> }
}"
44,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://fi.dbpedia.org/resource/Helsinki_(t�smennyssivu)> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://fi.dbpedia.org/resource/Helsinki_(t�smennyssivu)> }
}"
45,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x  FROM <http://dbpedia.org/>
WHERE {
?x rdfs:label ""Helsinki""@fi.
                     
} LIMIT 10
"
46,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://wikidata.dbpedia.org/resource/Q1757> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://wikidata.dbpedia.org/resource/Q1757> }
}"
47,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x  FROM <http://dbpedia.org/>
WHERE {
?x rdfs:label ""Helsinki""@fi.
FILTER (regex(?x, ""http://dbpedia.org/resource/""))
FILTER (!regex(?x, ""http://dbpedia.org/resource/Category:""))                       
} LIMIT 10
"
48,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (lang(?y)=""fi"")               
} LIMIT 10

"
49,"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
SELECT DISTINCT ?x FROM <http://dbpedia.org>
WHERE {
?x rdfs:label ?y.
?y bif:contains '""Spede Pasanen""' .
FILTER (lang(?y)=""fi"")               
} LIMIT 10

"
50,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://wikidata.dbpedia.org/resource/Q10779007> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://wikidata.dbpedia.org/resource/Q10779007> }
}"
51,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://wikidata.dbpedia.org/resource/Q11651459> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://wikidata.dbpedia.org/resource/Q11651459> }
}"
