,query
22,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/CapitalsInEurope> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
23,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Center108523483> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
24,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/CapitalsInAsia> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
25,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Object100002684> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
26,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Seat108647945> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
27,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Area108497294> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
28,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Location100027167> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
29,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
30,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/GeographicalArea108574314> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
31,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PopulatedPlacesInAnkaraProvince> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
32,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Region108630985> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
33,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Site108651247> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
34,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Tract108673395> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
35,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/AdministrativeDistrict108491826> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
36,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
37,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActorGeo> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
38,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/DistrictsOfAnkaraProvince> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
39,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
40,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Grand_National_Assembly_of_Turkey> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Grand_National_Assembly_of_Turkey> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Grand_National_Assembly_of_Turkey> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Grand_National_Assembly_of_Turkey> geo:lat  ?lat} . }
41,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/An1tkabir> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/An1tkabir> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/An1tkabir> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/An1tkabir> geo:lat  ?lat} . }
42,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Ankara_University> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Ankara_University> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Ankara_University> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Ankara_University> geo:lat  ?lat} . }
43,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Gazi_University> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Gazi_University> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Gazi_University> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Gazi_University> geo:lat  ?lat} . }
44,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/�ankaya_University> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/�ankaya_University> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/�ankaya_University> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/�ankaya_University> geo:lat  ?lat} . }
45,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Ankara_Arena> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Ankara_Arena> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Ankara_Arena> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Ankara_Arena> geo:lat  ?lat} . }
46,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Ethnography_Museum_of_Ankara> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Ethnography_Museum_of_Ankara> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Ethnography_Museum_of_Ankara> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Ethnography_Museum_of_Ankara> geo:lat  ?lat} . }
47,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Central_Bank_of_the_Republic_of_Turkey> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Central_Bank_of_the_Republic_of_Turkey> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Central_Bank_of_the_Republic_of_Turkey> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Central_Bank_of_the_Republic_of_Turkey> geo:lat  ?lat} . }
48,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Turkish_State_Cemetery> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Turkish_State_Cemetery> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Turkish_State_Cemetery> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Turkish_State_Cemetery> geo:lat  ?lat} . }
49,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Museum_of_Anatolian_Civilizations> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Museum_of_Anatolian_Civilizations> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Museum_of_Anatolian_Civilizations> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Museum_of_Anatolian_Civilizations> geo:lat  ?lat} . }
50,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Ankara_19_May1s_Stadium> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Ankara_19_May1s_Stadium> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').OPTIONAL {<http://dbpedia.org/resource/Ankara_19_May1s_Stadium> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Ankara_19_May1s_Stadium> geo:lat  ?lat} . }
51,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/NationalLegislatures> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
52,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Assembly108163792> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
53,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Gathering107975026> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
54,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Legislature108163273> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
55,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Parliament108319198> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
56,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Abstraction100002137> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
57,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Group100031264> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
58,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/SocialGroup107950920> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
59,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/UnicameralLegislatures> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
60,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Organization108008335> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
61,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/UniversitiesAndCollegesInAnkara> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
62,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActor> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
63,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/University108286569> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
64,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Abstraction100002137> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
65,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Group100031264> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
66,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Institution108053576> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'ru').FILTER(lang(?label) = 'ru').} LIMIT 128 
