,query
70,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Problem_book> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
71,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_9645>}
72,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/German_verbs> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
73,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_9786>}
74,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic4_02709_7>}
75,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_9871>}
76,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_9905>}
77,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic4_23253_10>}
78,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/discussione.rdf/disIdDib38231_16>}
79,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/discussione.rdf/disIdDib42586_16>}
80,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/legge.rdf/L1985_77>}
81,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/legge.rdf/L1950_78>}
82,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/attocamera.rdf/ac15_195>}
83,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/allegatoDiscussione.rdf/all16_6638>}
84,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/attocamera.rdf/CD0000008240>}
85,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/p50301>}
86,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s04_8711>}
87,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/D07653>}
88,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s03_7298>}
89,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/I00634>}
90,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/deputato.rdf/dr1491_13>}
91,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Webgraph> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
92,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/P03436>}
93,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/dibattito.rdf/IdDib3986>}
94,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic5_02073_14>}
95,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/attocamera.rdf/ac02_1833>}
96,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/P10860>}
97,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Dependent_clause> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
98,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s07_14029>}
99,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic4_06602_14>}
100,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic5_01798_16>}
101,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/L01104>}
102,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Test_card> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
103,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Sentence_function> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
104,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/attocamera.rdf/ac10_4210>}
105,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic5_00057_8>}
106,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Eugene_Charniak> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
107,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/M14069>}
108,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/pathskos:changeNote/attocamera.rdf/ac16_3867>}
109,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S08965>}
110,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/G11350>}
111,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/pathocd:membro/deputato.rdf/d302773_17>}
112,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic4_00191_7>}
113,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/O00214>}
114,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic4_12443_14>}
115,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Stack_search> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
116,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/MICROS_Systems> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
117,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic3_03156_8>}
118,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr3949>}
119,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Model_(profession)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
120,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/Z02628>}
121,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/doc.rdf/doc05_ivn42>}
122,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/T04611>}
123,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/src092>}
124,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/legge.rdf/L1984_9>}
125,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Alignment_(Dungeons_&amp;_Dragons)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
126,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Visual_Word> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
127,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_3777>}
128,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_384>}
129,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S07811>}
130,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/aic.rdf/aic2_00949_16>}
131,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/attocamera.rdf/ac16_5110>}
132,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Context_free> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
133,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/French_language> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
134,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Eastern_Europe> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
135,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Closed_form> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
136,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Lillian_Lee> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
137,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Frame_rate> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
138,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Choice_modelling> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
139,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Philipp_Koehn> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
140,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/deputato.rdf/dr10685_28>}
141,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_414>}
142,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Information_foraging> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
143,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Logic_programming> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
144,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Class_variable> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
145,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Markov_random_field> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
146,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/M11445>}
147,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/intervento.rdf/in16_4331>}
148,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Representational_systems_(NLP)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
149,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Element_name> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
150,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/DBpedia> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
151,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Beam_diameter> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
152,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Vending_machine> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
153,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Arg_max> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
154,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Linear_combination> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
155,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Phonetic_alphabet> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
156,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Simultaneous_equations> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
157,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/src122>}
158,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Filler_(linguistics)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
159,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Mann–Whitney_U> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
160,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Tree_structure> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
161,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Discriminant_function_analysis> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
162,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/P06787>}
163,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Hypertext_Transfer_Protocol> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
164,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Academy_of_Sciences> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
165,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/M00156>}
166,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Virtual_agent> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
167,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Stochastic_optimization> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 "
168,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/D08380>}
