,query
34,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p
where { ?p a ont:MusicalArtist ?p ont:Guitar

}LIMIT 50"
35,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist.
     }
LIMIT 100"
36,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p
where { ?p a ont:MusicalArtist .?p ont:Guitar

}LIMIT 50"
37,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p
where { ?p a ont:MusicalArtist .?p a ont:Guitar

}LIMIT 50"
38,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>
SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist.
     }
LIMIT 100"
39,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Guitariste
} LIMIT 100"
40,"select ?Guitariste
where {
   ?Guitariste dbpedia-owl:Guitariste
} LIMIT 100"
41,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  ?c
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:birthPlace ?c Boston

}LIMIT 50"
42,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Person
} LIMIT 100"
43,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  ?c
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:birthPlace ?c 

}LIMIT 50"
44,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  ?c
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:birthPlace ?c 

}LIMIT 50"
45,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Person
   ?Guitariste a dbpedia-owl:Guitarist
} LIMIT 100"
46,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  ?c
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:birthPlace 

}
LIMIT 50"
47,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:birthPlace 

}
LIMIT 50"
48,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:birthPlace 

}
LIMIT 50"
49,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?b a dbpedia-owl:birthPlace 

}
LIMIT 50"
50,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?b a dbpedia-owl:birthPlace ?b

}
LIMIT 50"
51,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?b a dbpedia-owl:birthPlace 

}
LIMIT 50"
52,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?b a dbpedia-owl:Abstract. FILTER(?b,""Boston"",""i"")

}
LIMIT 50"
53,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?b a dbpedia-owl:Abstract. FILTER regexp(?b,""Boston"",""i"")

}
LIMIT 50"
54,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?b a dbpedia-owl:Abstract. FILTER regex(?b,""Boston"",""i"")

}
LIMIT 50"
55,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:Abstract ?a . FILTER regex(?a,""Boston"",""i"")

}
LIMIT 50"
56,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>
SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birth place;
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
57,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>
SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birth place;
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
58,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:Abstract ?a . FILTER regex(?a,""Boston"",""i"")

}
LIMIT 50"
59,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a dbpedia -owl:Person. 

} Limit 100"
60,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:Abstract ?a  FILTER regex(?a,""Boston"",""i"")

}
LIMIT 50"
61,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a dbpedia-owl:Person. 

} Limit 100"
62,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist .?p a dbpedia-owl:Abstract ?a  FILTER regex(?a,""Boston"",""i"")

}
LIMIT 50"
63,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?p a dbpedia-owl:Abstract ?a  . FILTER regex(?a,""Boston"",""i"")

}
LIMIT 50"
64,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>
PREFIX <http://dbpedia.org/resource/classes#>
SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birth 
place;
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
65,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birth 
place;
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
66,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birth place;
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
67,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birth place.
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
68,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?p a dbpedia-owl:Abstract ?a FILTER regex(?a,""Boston"",""i"")

}
LIMIT 50"
69,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birthplace;
     ?birthplace1 a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
70,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birthplace;
     ?birthplace a dbpedia-owl:City.
FILTER { str(birthplace1) = 'Boston'}

     }
LIMIT 100"
71,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a owl:ObjetcProperty
filter rejex(?x,""guitarist"")

} Limit 100"
72,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a owl:ObjetcProperty
filter rejex(?x,""guitarist"")

} Limit 100"
73,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?p a dbp:Boston
}
LIMIT 50"
74,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birthplace;
     ?birthplace a dbpedia-owl:City.
FILTER { str(birthplace) = 'Boston'}

     }
LIMIT 100"
75,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a owl:ObjetcProperty
FILTER rejex(?x,""guitarist"")

} Limit 100"
76,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist  ?a a dbpedia-owl:birthPlace  
}
LIMIT 50"
77,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a owl:ObjetcProperty
FILTER rejex(?x,""guitarist"")

} Limit 100"
78,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist  . ?a a dbpedia-owl:birthPlace  
}
LIMIT 50"
79,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist  
}
LIMIT 50"
80,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?p a pers:person
}
LIMIT 200"
81,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?p a rdf:type
}
LIMIT 200"
82,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist 
}
LIMIT 200"
83,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birthPlace;
     ?birthPlace a dbpedia-owl:City.
FILTER { str(birthPlace) = 'Boston'}

     }
LIMIT 100"
84,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birthPlace;
     ?birthPlace a dbpedia-owl:City.
FILTER { str(birthPlace) = 'Boston'}

     }
LIMIT 100"
85,"select distinct ?guit ?femme
 where {
?guit dbpedia-owl:birthPlace dbpedia:Boston.
?guit a dbpedia-owl:Artist.
} LIMIT 100"
86,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x a dbpedia-owl:Person. 

} Limit 100"
87,"select distinct ?guit
 where {
?guit dbpedia-owl:birthPlace dbpedia:Boston.
?guit a dbpedia-owl:Artist.
} LIMIT 100"
88,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?b a prop:Guitarist
}
LIMIT 200"
89,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Person
   ?Guitariste a dbpedia-owl:Artist
   ?Guitariste a dbpedia-owl:MusicalArtist
   ?Guitariste a dbpedia-owl:Instrumentalist
   ?Guitariste a dbpedia-owl:Guitarist
} LIMIT 100"
90,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist . ?b a ont:Guitar
}
LIMIT 200"
91,"select distinct ?guit
 where {
?guit dbpedia-owl:birthPlace dbpedia:Boston.
?guit a dbpedia-owl:Artist.
?guit dbpedia-owl:instrument dbpedia:Guitar.
} LIMIT 100"
92,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist  ?b a ont:Guitar
}
LIMIT 200"
93,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist  
       ?b a ont:Guitar
}
LIMIT 200"
94,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p  
where { ?p a ont:MusicalArtist  
        . ?b a ont:Guitar
}
LIMIT 200"
95,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p ?b 
where { ?p a ont:MusicalArtist  . ?b a ont:Guitar
}
LIMIT 200"
96,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p ?b 
where { ?p a ont:MusicalArtist  . ?b a ont:guitar
}
LIMIT 200"
97,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>
select ?p ?b 
where { ?p a ont:MusicalArtist  . ?b a ont:guitarist

}
LIMIT 200"
98,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Person
} LIMIT 100"
99,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Person
   ?Guitariste a dbpedia-owl:PersonArtist
} LIMIT 100"
100,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE{
    ?x a dbpedia-owl:Person;
     rdfs:label?occupation;
     prop:occupation?guitarist;
     rdfs:label?birthPlace;
     ?birthPlace ?b.
      ?b a dbpedia-owl:City.
FILTER regex (?birthPlace,'Boston')     
}
LIMIT 100"
101,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x rdf:type<http://dbpedia.org/classes/#Guitarist

} Limit 100"
102,"select ?Guitariste
where {
   ?Guitariste a dbpedia-owl:Person
   ?Guitariste a dbpedia-owl:Artist
} LIMIT 100"
103,"PREFIX dbpedia:<http://dbpedia.org/resource/>
PREFIX dbpedia-ont:<http://dbpedia.org/ontology/>
select distinct ?x 
where{ 
?x rdf:type<http://dbpedia.org/classes/#Guitarist>

} Limit 100"
104,"select distinct ?guit ?femme
 where {
?guit dbpedia-owl:birthPlace dbpedia:Boston.
?guit a dbpedia-owl:Artist.
?guit dbpedia-owl:instrument dbpedia:Guitar.
} LIMIT 100"
105,"select distinct ?guit
 where {
?guit dbpedia-owl:birthPlace dbpedia:Boston.
?guit a dbpedia-owl:Artist.
?guit dbpedia-owl:instrument dbpedia:Guitar.
} LIMIT 100"
