,query
10,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  ?cat skos:broader category:Sports 
}
LIMIT 50"
11,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  { ?cat skos:broader category:Sports  }
  UNION 
  { ?cat skos:broader ?cat2 ;
    ?cat2 skos:broader category:Sports  }
}
LIMIT 50"
12,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  { ?cat skos:broader category:Sports  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader category:Sports  }
}
LIMIT 50"
13,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  { ?cat skos:broader category:Sports  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader ?cat3 . 
    ?cat3 skos:broader category:Sports }
}
LIMIT 50"
14,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  { ?cat skos:broader category:Sports  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader ?cat3 . 
    ?cat3 skos:broader category:Sports }
}
"
15,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  { ?cat skos:broaderTransitive category:Sports  }
  
}
"
16,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat
WHERE {
  { ?cat skos:related category:Sports  }
}
"
17,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

select ?categorie ?broader
where {
?categorie skos:broader ?broader 
OPTION(TRANSITIVE, T_DISTINCT, t_in(?categorie), t_out(?broader), t_max(2), t_step('path_id') as ?path, t_step(?categorie) as ?route, t_step('step_no') AS ?jump, T_DIRECTION 2 )
}"
18,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

select ?categorie ?broader
where {
?categorie skos:broader ?broader 
}
OPTION(TRANSITIVE, T_DISTINCT, t_in(?categorie), t_out(?broader), t_max(2), t_step('path_id') as ?path, t_step(?categorie) as ?route, t_step('step_no') AS ?jump, "
19,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?cat
WHERE {
 ?cat skos:related category:Sports
}"
20,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?cat
WHERE {
 ?cat (skos:broader)|(skos:broader/skos:broader)|(skos:broader/skos:broader/skos:broader) category:Sports
}"
21,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT count(?cat)
WHERE {
 ?cat (skos:broader)|(skos:broader/skos:broader)|(skos:broader/skos:broader/skos:broader) category:Sports
}"
22,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT count(?cat)
WHERE {
  { ?cat skos:related category:Sports  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader category:Sports . 
  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader ?cat3 . 
    ?cat3 skos:broader category:Sports }
}
"
23,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?cat
WHERE {
 ?cat (skos:broader)|(skos:broader/skos:broader)|(skos:broader/skos:broader/skos:broader) category:Sports
}"
24,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>


SELECT ?cat ?cat2 ?cat3
WHERE {
  { ?cat skos:related category:Sports  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader category:Sports . 
  }
  UNION 
  { ?cat skos:broader ?cat2 .
    ?cat2 skos:broader ?cat3 . 
    ?cat3 skos:broader category:Sports }
}
"
25,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Transport
}"
26,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Cultural_studies
}"
27,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category::Linguistics
}"
28,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Linguistics
}"
29,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
category:Amateur_radio (skos:broader/skos:broader/skos:broader) ?cat
}"
30,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Recreation
}"
31,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Broadcasting
}"
32,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
category: Morse_code   (skos:broader/skos:broader/skos:broader) ?cat
}"
33,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
category:Morse_code   (skos:broader/skos:broader/skos:broader) ?cat
}"
34,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
category:Rescue   (skos:broader/skos:broader/skos:broader) ?cat
}"
35,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Public_safety
}"
36,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
category:Government-related_organizations (skos:broader/skos:broader/skos:broader) ?cat
}"
37,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Government-related_organizations
}"
38,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Childrens_television_networks
}"
39,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Childrens_television_networks
}"
40,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Children's_television_networks
}"
41,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Children\'s_television_networks
}"
42,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Children''s_television_networks
}"
43,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) category:Children\'s_television_networks
}"
44,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) `iri(category:Children\'s_television_networks)
}"
45,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) `iri(category:Children\'s_television_networks)`
}"
46,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

SELECT ?cat
WHERE 
{  
?cat (skos:broader)|(skos:broader/skos:broader) `iri('category:Children\'s_television_networks')`
}"
47,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
						SELECT ?cat
						WHERE { category:Bisexual_men (skos:broader)|(skos:broader/skos:broader) ?cat }"
48,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Bisexual_men (skos:broader) ?cat }"
49,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Bisexual_men (skos:broader)|(skos:broader/skos:broader) ?cat }"
50,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:American_relationships_and_sexuality_writers (skos:broader)|(skos:broader/skos:broader) ?cat }"
51,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Bisexual_feminists (skos:broader)|(skos:broader/skos:broader) ?cat }"
52,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Bisexual_men (skos:broader)|(skos:broader/skos:broader) ?cat }"
53,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Homosexuality_and_religion (skos:broader)|(skos:broader/skos:broader) ?cat }"
54,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Intersexuality (skos:broader)|(skos:broader/skos:broader) ?cat }"
55,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Intersexuality (skos:broader) ?cat }"
56,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Single-sex_worlds (skos:broader) ?cat }"
57,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Environmental_treaties (skos:broader) ?cat }"
58,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Environmental_treaties (skos:broader) ?cat }"
59,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Environmental_law (skos:broader) ?cat }"
60,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Environmental_treaties (skos:broader)|(skos:broader/skos:broader) ?cat }"
61,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Environmental_treaties  }"
62,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { ?cat (skos:broader) category:Environmental_treaties }"
63,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Waste_treaties (skos:broader) ?cat }"
64,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Waste_treaties(skos:broader)|(skos:broader/skos:broader) ?cat }"
65,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Sport_in_Seoul (skos:broader) ?cat }"
66,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Sport_in_Seoul (skos:broader)|(skos:broader/skos:broader) ?cat }"
67,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Sport_in_Seoul (skos:broader) ?cat }"
68,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Sport_by_city (skos:broader) ?cat }"
69,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Dalai_Lamas (skos:broader) ?cat }"
70,"PREFIX dcterms: <http://purl.org/dc/terms/>
						PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
						PREFIX foaf: <http://xmlns.com/foaf/0.1/>
						PREFIX category: <http://dbpedia.org/resource/Category:>
						PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
						PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

						SELECT ?cat
						WHERE { category:Palladian_asteroids (skos:broader) ?cat }"
